ID,CATEGORY,LABEL,VALUE
amzn_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestingYearTwo,label_label,role,http://www.xbrl.org/2003/role/documentation
amzn_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestingYearTwo,label_label,type,resource
amzn_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestingYearTwo,label_label,lang,en-US
ecd_OutstandingRecoveryCompAmt,"('label_id', 'lab_ecd_OutstandingRecoveryCompAmt')",None
ecd_OutstandingRecoveryCompAmt,"('location_id', 'loc_ecd_OutstandingRecoveryCompAmt')",None
ecd_OutstandingRecoveryCompAmt,"('us_gaap_id', 'ecd;OutstandingRecoveryCompAmt')",None
ecd_OutstandingRecoveryCompAmt,label_label,item_type,label_label
ecd_OutstandingRecoveryCompAmt,label_label,id,lab_ecd_OutstandingRecoveryCompAmt_label_en-US
ecd_OutstandingRecoveryCompAmt,label_label,label,lab_ecd_OutstandingRecoveryCompAmt
ecd_OutstandingRecoveryCompAmt,label_label,role,http://www.xbrl.org/2003/role/label
ecd_OutstandingRecoveryCompAmt,label_label,type,resource
ecd_OutstandingRecoveryCompAmt,label_label,lang,en-US
us-gaap_DebtInstrumentFaceAmount,"('label_id', 'lab_us-gaap_DebtInstrumentFaceAmount')",None
us-gaap_DebtInstrumentFaceAmount,"('location_id', 'loc_us-gaap_DebtInstrumentFaceAmount')",None
us-gaap_DebtInstrumentFaceAmount,"('us_gaap_id', 'us-gaap;DebtInstrumentFaceAmount')",None
us-gaap_DebtInstrumentFaceAmount,label_label,item_type,label_label
us-gaap_DebtInstrumentFaceAmount,label_label,id,lab_us-gaap_DebtInstrumentFaceAmount_label_en-US
us-gaap_DebtInstrumentFaceAmount,label_label,label,lab_us-gaap_DebtInstrumentFaceAmount
us-gaap_DebtInstrumentFaceAmount,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_DebtInstrumentFaceAmount,label_label,type,resource
us-gaap_DebtInstrumentFaceAmount,label_label,lang,en-US
amzn_EmployeeServiceShareBasedCompensationNonvestedAwardsCompensationCostExpensedInNextTwelveMonthsExpectedToExceedPercentage,"('label_id', 'lab_amzn_EmployeeServiceShareBasedCompensationNonvestedAwardsCompensationCostExpensedInNextTwelveMonthsExpectedToExceedPercentage')",None
amzn_EmployeeServiceShareBasedCompensationNonvestedAwardsCompensationCostExpensedInNextTwelveMonthsExpectedToExceedPercentage,"('location_id', 'loc_amzn_EmployeeServiceShareBasedCompensationNonvestedAwardsCompensationCostExpensedInNextTwelveMonthsExpectedToExceedPercentage')",None
amzn_EmployeeServiceShareBasedCompensationNonvestedAwardsCompensationCostExpensedInNextTwelveMonthsExpectedToExceedPercentage,"('us_gaap_id', 'amzn;EmployeeServiceShareBasedCompensationNonvestedAwardsCompensationCostExpensedInNextTwelveMonthsExpectedToExceedPercentage')",None
amzn_EmployeeServiceShareBasedCompensationNonvestedAwardsCompensationCostExpensedInNextTwelveMonthsExpectedToExceedPercentage,label_label,item_type,label_label
amzn_EmployeeServiceShareBasedCompensationNonvestedAwardsCompensationCostExpensedInNextTwelveMonthsExpectedToExceedPercentage,label_label,id,lab_amzn_EmployeeServiceShareBasedCompensationNonvestedAwardsCompensationCostExpensedInNextTwelveMonthsExpectedToExceedPercentage_documentation_en-US
amzn_EmployeeServiceShareBasedCompensationNonvestedAwardsCompensationCostExpensedInNextTwelveMonthsExpectedToExceedPercentage,label_label,label,lab_amzn_EmployeeServiceShareBasedCompensationNonvestedAwardsCompensationCostExpensedInNextTwelveMonthsExpectedToExceedPercentage
amzn_EmployeeServiceShareBasedCompensationNonvestedAwardsCompensationCostExpensedInNextTwelveMonthsExpectedToExceedPercentage,label_label,role,http://www.xbrl.org/2003/role/documentation
amzn_EmployeeServiceShareBasedCompensationNonvestedAwardsCompensationCostExpensedInNextTwelveMonthsExpectedToExceedPercentage,label_label,type,resource
amzn_EmployeeServiceShareBasedCompensationNonvestedAwardsCompensationCostExpensedInNextTwelveMonthsExpectedToExceedPercentage,label_label,lang,en-US
us-gaap_DebtInstrumentNameDomain,"('label_id', 'lab_us-gaap_DebtInstrumentNameDomain')",None
us-gaap_DebtInstrumentNameDomain,"('location_id', 'loc_us-gaap_DebtInstrumentNameDomain')",None
us-gaap_DebtInstrumentNameDomain,"('us_gaap_id', 'us-gaap;DebtInstrumentNameDomain')",None
us-gaap_DebtInstrumentNameDomain,label_label,item_type,label_label
us-gaap_DebtInstrumentNameDomain,label_label,id,lab_us-gaap_DebtInstrumentNameDomain_label_en-US
us-gaap_DebtInstrumentNameDomain,label_label,label,lab_us-gaap_DebtInstrumentNameDomain
us-gaap_DebtInstrumentNameDomain,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_DebtInstrumentNameDomain,label_label,type,resource
us-gaap_DebtInstrumentNameDomain,label_label,lang,en-US
us-gaap_StatementOfIncomeAndComprehensiveIncomeAbstract,"('label_id', 'lab_us-gaap_StatementOfIncomeAndComprehensiveIncomeAbstract')",None
us-gaap_StatementOfIncomeAndComprehensiveIncomeAbstract,"('location_id', 'loc_us-gaap_StatementOfIncomeAndComprehensiveIncomeAbstract')",None
us-gaap_StatementOfIncomeAndComprehensiveIncomeAbstract,"('us_gaap_id', 'us-gaap;StatementOfIncomeAndComprehensiveIncomeAbstract')",None
us-gaap_StatementOfIncomeAndComprehensiveIncomeAbstract,label_label,item_type,label_label
us-gaap_StatementOfIncomeAndComprehensiveIncomeAbstract,label_label,id,lab_us-gaap_StatementOfIncomeAndComprehensiveIncomeAbstract_label_en-US
us-gaap_StatementOfIncomeAndComprehensiveIncomeAbstract,label_label,label,lab_us-gaap_StatementOfIncomeAndComprehensiveIncomeAbstract
us-gaap_StatementOfIncomeAndComprehensiveIncomeAbstract,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_StatementOfIncomeAndComprehensiveIncomeAbstract,label_label,type,resource
us-gaap_StatementOfIncomeAndComprehensiveIncomeAbstract,label_label,lang,en-US
ecd_RecoveryOfErrCompDisclosureLineItems,"('label_id', 'lab_ecd_RecoveryOfErrCompDisclosureLineItems')",None
ecd_RecoveryOfErrCompDisclosureLineItems,"('location_id', 'loc_ecd_RecoveryOfErrCompDisclosureLineItems')",None
ecd_RecoveryOfErrCompDisclosureLineItems,"('us_gaap_id', 'ecd;RecoveryOfErrCompDisclosureLineItems')",None
ecd_RecoveryOfErrCompDisclosureLineItems,label_label,item_type,label_label
ecd_RecoveryOfErrCompDisclosureLineItems,label_label,id,lab_ecd_RecoveryOfErrCompDisclosureLineItems_label_en-US
ecd_RecoveryOfErrCompDisclosureLineItems,label_label,label,lab_ecd_RecoveryOfErrCompDisclosureLineItems
ecd_RecoveryOfErrCompDisclosureLineItems,label_label,role,http://www.xbrl.org/2003/role/label
ecd_RecoveryOfErrCompDisclosureLineItems,label_label,type,resource
ecd_RecoveryOfErrCompDisclosureLineItems,label_label,lang,en-US
us-gaap_ContractWithCustomerLiabilityRevenueRecognized,"('label_id', 'lab_us-gaap_ContractWithCustomerLiabilityRevenueRecognized')",None
us-gaap_ContractWithCustomerLiabilityRevenueRecognized,"('location_id', 'loc_us-gaap_ContractWithCustomerLiabilityRevenueRecognized')",None
us-gaap_ContractWithCustomerLiabilityRevenueRecognized,"('us_gaap_id', 'us-gaap;ContractWithCustomerLiabilityRevenueRecognized')",None
us-gaap_ContractWithCustomerLiabilityRevenueRecognized,label_label,item_type,label_label
us-gaap_ContractWithCustomerLiabilityRevenueRecognized,label_label,id,lab_us-gaap_ContractWithCustomerLiabilityRevenueRecognized_label_en-US
us-gaap_ContractWithCustomerLiabilityRevenueRecognized,label_label,label,lab_us-gaap_ContractWithCustomerLiabilityRevenueRecognized
us-gaap_ContractWithCustomerLiabilityRevenueRecognized,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_ContractWithCustomerLiabilityRevenueRecognized,label_label,type,resource
us-gaap_ContractWithCustomerLiabilityRevenueRecognized,label_label,lang,en-US
srt_ShareRepurchaseProgramAxis,"('label_id', 'lab_srt_ShareRepurchaseProgramAxis')",None
srt_ShareRepurchaseProgramAxis,"('location_id', 'loc_srt_ShareRepurchaseProgramAxis')",None
srt_ShareRepurchaseProgramAxis,"('us_gaap_id', 'srt;ShareRepurchaseProgramAxis')",None
srt_ShareRepurchaseProgramAxis,label_label,item_type,label_label
srt_ShareRepurchaseProgramAxis,label_label,id,lab_srt_ShareRepurchaseProgramAxis_label_en-US
srt_ShareRepurchaseProgramAxis,label_label,label,lab_srt_ShareRepurchaseProgramAxis
srt_ShareRepurchaseProgramAxis,label_label,role,http://www.xbrl.org/2003/role/label
srt_ShareRepurchaseProgramAxis,label_label,type,resource
srt_ShareRepurchaseProgramAxis,label_label,lang,en-US
us-gaap_ContractualObligationFiscalYearMaturityAbstract,"('label_id', 'lab_us-gaap_ContractualObligationFiscalYearMaturityAbstract')",None
us-gaap_ContractualObligationFiscalYearMaturityAbstract,"('location_id', 'loc_us-gaap_ContractualObligationFiscalYearMaturityAbstract')",None
us-gaap_ContractualObligationFiscalYearMaturityAbstract,"('us_gaap_id', 'us-gaap;ContractualObligationFiscalYearMaturityAbstract')",None
us-gaap_ContractualObligationFiscalYearMaturityAbstract,label_label,item_type,label_label
us-gaap_ContractualObligationFiscalYearMaturityAbstract,label_label,id,lab_us-gaap_ContractualObligationFiscalYearMaturityAbstract_label_en-US
us-gaap_ContractualObligationFiscalYearMaturityAbstract,label_label,label,lab_us-gaap_ContractualObligationFiscalYearMaturityAbstract
us-gaap_ContractualObligationFiscalYearMaturityAbstract,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_ContractualObligationFiscalYearMaturityAbstract,label_label,type,resource
us-gaap_ContractualObligationFiscalYearMaturityAbstract,label_label,lang,en-US
us-gaap_ScheduleOfInvestmentsLineItems,"('label_id', 'lab_us-gaap_ScheduleOfInvestmentsLineItems')",None
us-gaap_ScheduleOfInvestmentsLineItems,"('location_id', 'loc_us-gaap_ScheduleOfInvestmentsLineItems')",None
us-gaap_ScheduleOfInvestmentsLineItems,"('us_gaap_id', 'us-gaap;ScheduleOfInvestmentsLineItems')",None
us-gaap_ScheduleOfInvestmentsLineItems,label_label,item_type,label_label
us-gaap_ScheduleOfInvestmentsLineItems,label_label,id,lab_us-gaap_ScheduleOfInvestmentsLineItems_label_en-US
us-gaap_ScheduleOfInvestmentsLineItems,label_label,label,lab_us-gaap_ScheduleOfInvestmentsLineItems
us-gaap_ScheduleOfInvestmentsLineItems,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_ScheduleOfInvestmentsLineItems,label_label,type,resource
us-gaap_ScheduleOfInvestmentsLineItems,label_label,lang,en-US
ecd_MnpiDiscTimedForCompValFlag,"('label_id', 'lab_ecd_MnpiDiscTimedForCompValFlag')",None
ecd_MnpiDiscTimedForCompValFlag,"('location_id', 'loc_ecd_MnpiDiscTimedForCompValFlag')",None
ecd_MnpiDiscTimedForCompValFlag,"('us_gaap_id', 'ecd;MnpiDiscTimedForCompValFlag')",None
ecd_MnpiDiscTimedForCompValFlag,label_label,item_type,label_label
ecd_MnpiDiscTimedForCompValFlag,label_label,id,lab_ecd_MnpiDiscTimedForCompValFlag_label_en-US
ecd_MnpiDiscTimedForCompValFlag,label_label,label,lab_ecd_MnpiDiscTimedForCompValFlag
ecd_MnpiDiscTimedForCompValFlag,label_label,role,http://www.xbrl.org/2003/role/label
ecd_MnpiDiscTimedForCompValFlag,label_label,type,resource
ecd_MnpiDiscTimedForCompValFlag,label_label,lang,en-US
us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,"('label_id', 'lab_us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost')",None
us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,"('location_id', 'loc_us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost')",None
us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,"('us_gaap_id', 'us-gaap;AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost')",None
us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,label_label,item_type,label_label
us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,label_label,id,lab_us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost_label_en-US
us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,label_label,label,lab_us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost
us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,label_label,type,resource
us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,label_label,lang,en-US
ecd_AwardsCloseToMnpiDiscIndName,"('label_id', 'lab_ecd_AwardsCloseToMnpiDiscIndName')",None
ecd_AwardsCloseToMnpiDiscIndName,"('location_id', 'loc_ecd_AwardsCloseToMnpiDiscIndName')",None
ecd_AwardsCloseToMnpiDiscIndName,"('us_gaap_id', 'ecd;AwardsCloseToMnpiDiscIndName')",None
ecd_AwardsCloseToMnpiDiscIndName,label_label,item_type,label_label
ecd_AwardsCloseToMnpiDiscIndName,label_label,id,lab_ecd_AwardsCloseToMnpiDiscIndName_label_en-US
ecd_AwardsCloseToMnpiDiscIndName,label_label,label,lab_ecd_AwardsCloseToMnpiDiscIndName
ecd_AwardsCloseToMnpiDiscIndName,label_label,role,http://www.xbrl.org/2003/role/label
ecd_AwardsCloseToMnpiDiscIndName,label_label,type,resource
ecd_AwardsCloseToMnpiDiscIndName,label_label,lang,en-US
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,"('label_id', 'lab_us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue')",None
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,"('location_id', 'loc_us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue')",None
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,"('us_gaap_id', 'us-gaap;ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue')",None
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,label_label,item_type,label_label
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,label_label,id,lab_us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue_label_en-US
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,label_label,label,lab_us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,label_label,type,resource
us-gaap_ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,label_label,lang,en-US
us-gaap_RestrictedCashNoncurrent,"('label_id', 'lab_us-gaap_RestrictedCashNoncurrent')",None
us-gaap_RestrictedCashNoncurrent,"('location_id', 'loc_us-gaap_RestrictedCashNoncurrent')",None
us-gaap_RestrictedCashNoncurrent,"('us_gaap_id', 'us-gaap;RestrictedCashNoncurrent')",None
us-gaap_RestrictedCashNoncurrent,label_label,item_type,label_label
us-gaap_RestrictedCashNoncurrent,label_label,id,lab_us-gaap_RestrictedCashNoncurrent_label_en-US
us-gaap_RestrictedCashNoncurrent,label_label,label,lab_us-gaap_RestrictedCashNoncurrent
us-gaap_RestrictedCashNoncurrent,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_RestrictedCashNoncurrent,label_label,type,resource
us-gaap_RestrictedCashNoncurrent,label_label,lang,en-US
us-gaap_SegmentReportingOtherSignificantReconcilingItemLineItems,"('label_id', 'lab_us-gaap_SegmentReportingOtherSignificantReconcilingItemLineItems')",None
us-gaap_SegmentReportingOtherSignificantReconcilingItemLineItems,"('location_id', 'loc_us-gaap_SegmentReportingOtherSignificantReconcilingItemLineItems')",None
us-gaap_SegmentReportingOtherSignificantReconcilingItemLineItems,"('us_gaap_id', 'us-gaap;SegmentReportingOtherSignificantReconcilingItemLineItems')",None
us-gaap_SegmentReportingOtherSignificantReconcilingItemLineItems,label_label,item_type,label_label
us-gaap_SegmentReportingOtherSignificantReconcilingItemLineItems,label_label,id,lab_us-gaap_SegmentReportingOtherSignificantReconcilingItemLineItems_label_en-US
us-gaap_SegmentReportingOtherSignificantReconcilingItemLineItems,label_label,label,lab_us-gaap_SegmentReportingOtherSignificantReconcilingItemLineItems
us-gaap_SegmentReportingOtherSignificantReconcilingItemLineItems,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_SegmentReportingOtherSignificantReconcilingItemLineItems,label_label,type,resource
us-gaap_SegmentReportingOtherSignificantReconcilingItemLineItems,label_label,lang,en-US
ecd_AggtErrCompNotYetDeterminedTextBlock,"('label_id', 'lab_ecd_AggtErrCompNotYetDeterminedTextBlock')",None
ecd_AggtErrCompNotYetDeterminedTextBlock,"('location_id', 'loc_ecd_AggtErrCompNotYetDeterminedTextBlock')",None
ecd_AggtErrCompNotYetDeterminedTextBlock,"('us_gaap_id', 'ecd;AggtErrCompNotYetDeterminedTextBlock')",None
ecd_AggtErrCompNotYetDeterminedTextBlock,label_label,item_type,label_label
ecd_AggtErrCompNotYetDeterminedTextBlock,label_label,id,lab_ecd_AggtErrCompNotYetDeterminedTextBlock_label_en-US
ecd_AggtErrCompNotYetDeterminedTextBlock,label_label,label,lab_ecd_AggtErrCompNotYetDeterminedTextBlock
ecd_AggtErrCompNotYetDeterminedTextBlock,label_label,role,http://www.xbrl.org/2003/role/label
ecd_AggtErrCompNotYetDeterminedTextBlock,label_label,type,resource
ecd_AggtErrCompNotYetDeterminedTextBlock,label_label,lang,en-US
us-gaap_OtherCommitment,"('label_id', 'lab_us-gaap_OtherCommitment')",None
us-gaap_OtherCommitment,"('location_id', 'loc_us-gaap_OtherCommitment')",None
us-gaap_OtherCommitment,"('us_gaap_id', 'us-gaap;OtherCommitment')",None
us-gaap_OtherCommitment,label_label,item_type,label_label
us-gaap_OtherCommitment,label_label,id,lab_us-gaap_OtherCommitment_label_en-US
us-gaap_OtherCommitment,label_label,label,lab_us-gaap_OtherCommitment
us-gaap_OtherCommitment,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_OtherCommitment,label_label,type,resource
us-gaap_OtherCommitment,label_label,lang,en-US
us-gaap_EquitySecuritiesFvNiGainLossAbstract,"('label_id', 'lab_us-gaap_EquitySecuritiesFvNiGainLossAbstract')",None
us-gaap_EquitySecuritiesFvNiGainLossAbstract,"('location_id', 'loc_us-gaap_EquitySecuritiesFvNiGainLossAbstract')",None
us-gaap_EquitySecuritiesFvNiGainLossAbstract,"('us_gaap_id', 'us-gaap;EquitySecuritiesFvNiGainLossAbstract')",None
us-gaap_EquitySecuritiesFvNiGainLossAbstract,label_label,item_type,label_label
us-gaap_EquitySecuritiesFvNiGainLossAbstract,label_label,id,lab_us-gaap_EquitySecuritiesFvNiGainLossAbstract_label_en-US
us-gaap_EquitySecuritiesFvNiGainLossAbstract,label_label,label,lab_us-gaap_EquitySecuritiesFvNiGainLossAbstract
us-gaap_EquitySecuritiesFvNiGainLossAbstract,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_EquitySecuritiesFvNiGainLossAbstract,label_label,type,resource
us-gaap_EquitySecuritiesFvNiGainLossAbstract,label_label,lang,en-US
us-gaap_FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,"('label_id', 'lab_us-gaap_FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear')",None
us-gaap_FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,"('location_id', 'loc_us-gaap_FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear')",None
us-gaap_FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,"('us_gaap_id', 'us-gaap;FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear')",None
us-gaap_FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,label_label,item_type,label_label
us-gaap_FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,label_label,id,lab_us-gaap_FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear_label_en-US
us-gaap_FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,label_label,label,lab_us-gaap_FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear
us-gaap_FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,label_label,type,resource
us-gaap_FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,label_label,lang,en-US
us-gaap_CashEquivalentsAtCarryingValue,"('label_id', 'lab_us-gaap_CashEquivalentsAtCarryingValue')",None
us-gaap_CashEquivalentsAtCarryingValue,"('location_id', 'loc_us-gaap_CashEquivalentsAtCarryingValue')",None
us-gaap_CashEquivalentsAtCarryingValue,"('us_gaap_id', 'us-gaap;CashEquivalentsAtCarryingValue')",None
us-gaap_CashEquivalentsAtCarryingValue,label_label,item_type,label_label
us-gaap_CashEquivalentsAtCarryingValue,label_label,id,lab_us-gaap_CashEquivalentsAtCarryingValue_label_en-US
us-gaap_CashEquivalentsAtCarryingValue,label_label,label,lab_us-gaap_CashEquivalentsAtCarryingValue
us-gaap_CashEquivalentsAtCarryingValue,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_CashEquivalentsAtCarryingValue,label_label,type,resource
us-gaap_CashEquivalentsAtCarryingValue,label_label,lang,en-US
us-gaap_FinanceLeaseRightOfUseAssetStatementOfFinancialPositionExtensibleList,"('label_id', 'lab_us-gaap_FinanceLeaseRightOfUseAssetStatementOfFinancialPositionExtensibleList')",None
us-gaap_FinanceLeaseRightOfUseAssetStatementOfFinancialPositionExtensibleList,"('location_id', 'loc_us-gaap_FinanceLeaseRightOfUseAssetStatementOfFinancialPositionExtensibleList')",None
us-gaap_FinanceLeaseRightOfUseAssetStatementOfFinancialPositionExtensibleList,"('us_gaap_id', 'us-gaap;FinanceLeaseRightOfUseAssetStatementOfFinancialPositionExtensibleList')",None
us-gaap_FinanceLeaseRightOfUseAssetStatementOfFinancialPositionExtensibleList,label_label,item_type,label_label
us-gaap_FinanceLeaseRightOfUseAssetStatementOfFinancialPositionExtensibleList,label_label,id,lab_us-gaap_FinanceLeaseRightOfUseAssetStatementOfFinancialPositionExtensibleList_label_en-US
us-gaap_FinanceLeaseRightOfUseAssetStatementOfFinancialPositionExtensibleList,label_label,label,lab_us-gaap_FinanceLeaseRightOfUseAssetStatementOfFinancialPositionExtensibleList
us-gaap_FinanceLeaseRightOfUseAssetStatementOfFinancialPositionExtensibleList,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_FinanceLeaseRightOfUseAssetStatementOfFinancialPositionExtensibleList,label_label,type,resource
us-gaap_FinanceLeaseRightOfUseAssetStatementOfFinancialPositionExtensibleList,label_label,lang,en-US
us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,"('label_id', 'lab_us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost')",None
us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,"('location_id', 'loc_us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost')",None
us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,"('us_gaap_id', 'us-gaap;AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost')",None
us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,label_label,item_type,label_label
us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,label_label,id,lab_us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost_label_en-US
us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,label_label,label,lab_us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost
us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,label_label,type,resource
us-gaap_AvailableForSaleSecuritiesDebtMaturitiesAfterFiveThroughTenYearsAmortizedCost,label_label,lang,en-US
us-gaap_RestrictedCashAndInvestments,"('label_id', 'lab_us-gaap_RestrictedCashAndInvestments')",None
us-gaap_RestrictedCashAndInvestments,"('location_id', 'loc_us-gaap_RestrictedCashAndInvestments')",None
us-gaap_RestrictedCashAndInvestments,"('us_gaap_id', 'us-gaap;RestrictedCashAndInvestments')",None
us-gaap_RestrictedCashAndInvestments,label_label,item_type,label_label
us-gaap_RestrictedCashAndInvestments,label_label,id,lab_us-gaap_RestrictedCashAndInvestments_label_en-US
us-gaap_RestrictedCashAndInvestments,label_label,label,lab_us-gaap_RestrictedCashAndInvestments
us-gaap_RestrictedCashAndInvestments,label_label,role,http://www.xbrl.org/2003/role/label
us-gaap_RestrictedCashAndInvestments,label_label,type,resource
us-gaap_RestrictedCashAndInvestments,label_label,lang,en-US
us-gaap_OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,"('label_id', 'lab_us-gaap_OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax')",None
us-gaap_OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,"('location_id', 'loc_us-gaap_OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax')",None
us-gaap_OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,"('us_gaap_id', 'us-gaap;OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax')",None
